,dataset,algorithm,algorithm_params,emb_approach,hubness,metric,hits@1,hits@5,hits@10,hits@25,hits@50,Robin Hood,time in s,memory
5440,D-Y 15K(V1),KDTree,{},HolE,MP gauss,euclidean,0.20633333333333334,0.2204,0.22886666666666666,0.24793333333333334,0.2712,0.20110133333333333,127.371202,206069760
3816,D-Y 15K(V1),NGT,{},HolE,MP gauss,euclidean,0.2064,0.22033333333333333,0.22886666666666666,0.24793333333333334,0.2713333333333333,0.201504,149.8676,173318144
4656,D-Y 15K(V1),Annoy,{'search_k': -1},IMUSE,MP gauss,euclidean,0.4945333333333333,0.6027333333333333,0.6345333333333333,0.6624666666666666,0.6741333333333334,0.113056,15.786803,168525824
1466,D-Y 15K(V1),BallTree,{},IMUSE,MP gauss,euclidean,0.5156666666666667,0.6456666666666667,0.6901333333333334,0.7335333333333334,0.7556666666666667,0.09511466666666667,128.585892,206094336
2248,D-Y 15K(V1),Brute,{},IMUSE,MP gauss,euclidean,0.5156666666666667,0.6456666666666667,0.6901333333333334,0.7335333333333334,0.7556666666666667,0.09511466666666667,77.412925,1782038528
3032,D-Y 15K(V1),HNSW,"{'M': 96, 'efConstruction': 500}",IMUSE,MP gauss,cosine,0.47,0.6416666666666667,0.6908,0.7366,0.7594,0.091028,123.660107,285282304
5496,D-Y 15K(V1),KDTree,{},IMUSE,MP gauss,euclidean,0.5156666666666667,0.6456666666666667,0.6901333333333334,0.7335333333333334,0.7556666666666667,0.09511466666666667,129.998704,208302080
3872,D-Y 15K(V1),NGT,{},IMUSE,MP gauss,euclidean,0.5156666666666667,0.6456666666666667,0.6901333333333334,0.7335333333333334,0.7556666666666667,0.09514133333333333,237.930592,173133824
4712,D-Y 15K(V1),Annoy,{'search_k': -1},IPTransE,MP gauss,euclidean,0.3382,0.4139333333333333,0.43206666666666665,0.45126666666666665,0.4620666666666667,0.09407466666666667,15.759044,164331520
1522,D-Y 15K(V1),BallTree,{},IPTransE,MP gauss,euclidean,0.38306666666666667,0.5045333333333333,0.5397333333333333,0.5691333333333334,0.5891333333333333,0.07201066666666667,125.803758,203493376
2304,D-Y 15K(V1),Brute,{},IPTransE,MP gauss,euclidean,0.38306666666666667,0.5045333333333333,0.5397333333333333,0.5691333333333334,0.5891333333333333,0.07201066666666667,76.796522,1784786944
3088,D-Y 15K(V1),HNSW,"{'M': 96, 'efConstruction': 500}",IPTransE,MP gauss,cosine,0.33886666666666665,0.5002666666666666,0.5405333333333333,0.5725333333333333,0.5948666666666667,0.068916,138.725064,290287616
5552,D-Y 15K(V1),KDTree,{},IPTransE,MP gauss,euclidean,0.38306666666666667,0.5045333333333333,0.5397333333333333,0.5691333333333334,0.5891333333333333,0.07201066666666667,137.334695,208297984
3928,D-Y 15K(V1),NGT,{},IPTransE,MP gauss,euclidean,0.38306666666666667,0.5045333333333333,0.5397333333333333,0.5691333333333334,0.5891333333333333,0.07201333333333333,294.214061,172982272
4768,D-Y 15K(V1),Annoy,{'search_k': -1},JAPE,MP gauss,euclidean,0.5356,0.7368666666666667,0.7865333333333333,0.8218666666666666,0.8351333333333333,0.24908,14.955718,165175296
1578,D-Y 15K(V1),BallTree,{},JAPE,MP gauss,euclidean,0.5436666666666666,0.7476,0.8000666666666667,0.8378,0.8530666666666666,0.282188,106.840844,206151680
2360,D-Y 15K(V1),Brute,{},JAPE,MP gauss,euclidean,0.5436666666666666,0.7476,0.8000666666666667,0.8378,0.8531333333333333,0.28244,76.668116,1781784576
3144,D-Y 15K(V1),HNSW,"{'M': 96, 'efConstruction': 500}",JAPE,MP gauss,cosine,0.49853333333333333,0.7378666666666667,0.796,0.8347333333333333,0.8500666666666666,0.26951733333333333,66.752898,274485248
5608,D-Y 15K(V1),KDTree,{},JAPE,MP gauss,euclidean,0.5436666666666666,0.7476,0.8000666666666667,0.8378,0.8530666666666666,0.282188,139.047645,203190272
3984,D-Y 15K(V1),NGT,{},JAPE,MP gauss,euclidean,0.5376,0.7409333333333333,0.7932,0.8302666666666667,0.8456666666666667,0.2870933333333333,75.81779,174977024
335,D-Y 15K(V1),Annoy,{'search_k': -1},MultiKE,MP gauss,euclidean,0.2962666666666667,0.4639333333333333,0.5232666666666667,0.595,0.6398666666666667,0.24786533333333333,14.852992,169787392
1075,D-Y 15K(V1),BallTree,{},MultiKE,MP gauss,euclidean,0.3021333333333333,0.48286666666666667,0.5478,0.6296666666666667,0.6840666666666667,0.2577,125.019686,207241216
1020,D-Y 15K(V1),Brute,{},MultiKE,MP gauss,euclidean,0.30266666666666664,0.484,0.5495333333333333,0.6326666666666667,0.6859333333333333,0.258664,77.502122,1785176064
251,D-Y 15K(V1),HNSW,"{'M': 96, 'efConstruction': 500}",MultiKE,MP gauss,cosine,0.2972,0.48086666666666666,0.5464666666666667,0.6270666666666667,0.6762666666666667,0.2562290543771789,50.807642,274739200
293,D-Y 15K(V1),KDTree,{},MultiKE,MP gauss,euclidean,0.3021333333333333,0.48286666666666667,0.5478,0.6296666666666667,0.6840666666666667,0.2577,143.793867,210251776
1130,D-Y 15K(V1),NGT,{},MultiKE,MP gauss,euclidean,0.2776666666666667,0.44953333333333334,0.5127333333333334,0.5938,0.6448,0.2670826666666667,39.511511,177836032
4880,D-Y 15K(V1),Annoy,{'search_k': -1},ProjE,MP gauss,euclidean,0.2426,0.27466666666666667,0.28486666666666666,0.2929333333333333,0.2964,0.148752,15.592266,164237312
1634,D-Y 15K(V1),BallTree,{},ProjE,MP gauss,euclidean,0.24786666666666668,0.2890666666666667,0.303,0.31533333333333335,0.3214,0.16074533333333332,128.302459,206073856
2416,D-Y 15K(V1),Brute,{},ProjE,MP gauss,euclidean,0.24786666666666668,0.2890666666666667,0.303,0.31533333333333335,0.3214,0.16074533333333332,76.738618,1785057280
3256,D-Y 15K(V1),HNSW,"{'M': 96, 'efConstruction': 500}",ProjE,MP gauss,cosine,0.24006666666666668,0.288,0.3031333333333333,0.3157333333333333,0.32206666666666667,0.15794533333333333,125.273466,292716544
5720,D-Y 15K(V1),KDTree,{},ProjE,MP gauss,euclidean,0.24786666666666668,0.2890666666666667,0.303,0.31533333333333335,0.3214,0.16074533333333332,145.460374,205451264
4040,D-Y 15K(V1),NGT,{},ProjE,MP gauss,euclidean,0.24786666666666668,0.2890666666666667,0.303,0.31533333333333335,0.3214,0.16082533333333332,254.172883,174415872
4992,D-Y 15K(V1),Annoy,{'search_k': -1},RSN4EA,MP gauss,euclidean,0.41,0.4652,0.4759333333333333,0.48546666666666666,0.492,0.35796133333333335,15.878204,164208640
1744,D-Y 15K(V1),BallTree,{},RSN4EA,MP gauss,euclidean,0.5856666666666667,0.705,0.7326666666666667,0.7583333333333333,0.7766,0.32874133333333333,113.682226,202502144
2528,D-Y 15K(V1),Brute,{},RSN4EA,MP gauss,euclidean,0.5856666666666667,0.705,0.7326666666666667,0.7583333333333333,0.7766,0.3287466666666667,82.408011,1779855360
3368,D-Y 15K(V1),HNSW,"{'M': 96, 'efConstruction': 500}",RSN4EA,MP gauss,cosine,0.5717333333333333,0.7024,0.7314666666666667,0.7585333333333333,0.7747333333333334,0.311916,83.065619,280633344
5832,D-Y 15K(V1),KDTree,{},RSN4EA,MP gauss,euclidean,0.5856666666666667,0.705,0.7326666666666667,0.7583333333333333,0.7766,0.32874133333333333,135.135788,208482304
4152,D-Y 15K(V1),NGT,{},RSN4EA,MP gauss,euclidean,0.5854,0.7044,0.732,0.7576666666666667,0.776,0.32913733333333334,182.419389,176345088
4936,D-Y 15K(V1),Annoy,{'search_k': -1},RotatE,MP gauss,euclidean,0.5529333333333334,0.6880666666666667,0.7186,0.7369333333333333,0.7436,0.120188,15.547039,188502016
1690,D-Y 15K(V1),BallTree,{},RotatE,MP gauss,euclidean,0.5924,0.7532,0.7937333333333333,0.8202,0.8329333333333333,0.106812,127.803531,194076672
2472,D-Y 15K(V1),Brute,{},RotatE,MP gauss,euclidean,0.5924,0.7532,0.7937333333333333,0.8202,0.8329333333333333,0.106812,77.452368,2299068416
3312,D-Y 15K(V1),HNSW,"{'M': 96, 'efConstruction': 500}",RotatE,MP gauss,cosine,0.5526666666666666,0.747,0.7914666666666667,0.8204,0.8320666666666666,0.099508,100.718777,309624832
5776,D-Y 15K(V1),KDTree,{},RotatE,MP gauss,euclidean,0.5924,0.7532,0.7937333333333333,0.8202,0.8329333333333333,0.106812,128.444053,193495040
4096,D-Y 15K(V1),NGT,{},RotatE,MP gauss,euclidean,0.5924,0.7532,0.7937333333333333,0.8202,0.833,0.106864,210.79738,194093056
5048,D-Y 15K(V1),Annoy,{'search_k': -1},SimplE,MP gauss,euclidean,0.2512,0.3278,0.3612666666666667,0.3996,0.42673333333333335,0.45406,15.073821,164548608
1800,D-Y 15K(V1),BallTree,{},SimplE,MP gauss,euclidean,0.25806666666666667,0.35533333333333333,0.3964,0.44433333333333336,0.4724,0.510776,127.700224,204935168
2584,D-Y 15K(V1),Brute,{},SimplE,MP gauss,euclidean,0.25806666666666667,0.35533333333333333,0.3964,0.44433333333333336,0.4724,0.5055786666666666,76.81423,1781854208
3424,D-Y 15K(V1),HNSW,"{'M': 96, 'efConstruction': 500}",SimplE,MP gauss,cosine,0.24273333333333333,0.3515333333333333,0.398,0.44913333333333333,0.47686666666666666,0.471196,60.793279,278515712
5888,D-Y 15K(V1),KDTree,{},SimplE,MP gauss,euclidean,0.25806666666666667,0.35533333333333333,0.3964,0.44433333333333336,0.4724,0.510776,142.513584,206516224
4208,D-Y 15K(V1),NGT,{},SimplE,MP gauss,euclidean,0.25533333333333336,0.3519333333333333,0.3926,0.4401333333333333,0.4683333333333333,0.5077746666666667,94.476217,173961216
5104,D-Y 15K(V1),Annoy,{'search_k': -1},TransD,MP gauss,euclidean,0.36433333333333334,0.4471333333333333,0.46553333333333335,0.4812,0.4901333333333333,0.08817333333333334,15.979358,163840000
1856,D-Y 15K(V1),BallTree,{},TransD,MP gauss,euclidean,0.4016,0.5254666666666666,0.5552666666666667,0.5855333333333334,0.6064666666666667,0.06532133333333333,128.02732,203120640
2640,D-Y 15K(V1),Brute,{},TransD,MP gauss,euclidean,0.4016,0.5254666666666666,0.5552666666666667,0.5855333333333334,0.6064666666666667,0.06532133333333333,76.756986,1784795136
3480,D-Y 15K(V1),HNSW,"{'M': 96, 'efConstruction': 500}",TransD,MP gauss,cosine,0.35646666666666665,0.5220666666666667,0.5556666666666666,0.5890666666666666,0.6124,0.06563333333333334,139.783668,287698944
5944,D-Y 15K(V1),KDTree,{},TransD,MP gauss,euclidean,0.4016,0.5254666666666666,0.5552666666666667,0.5855333333333334,0.6064666666666667,0.06532133333333333,149.300685,205258752
4264,D-Y 15K(V1),NGT,{},TransD,MP gauss,euclidean,0.4016,0.5254666666666666,0.5552666666666667,0.5855333333333334,0.6064666666666667,0.06532,240.917173,176431104
5160,D-Y 15K(V1),Annoy,{'search_k': -1},TransH,MP gauss,euclidean,0.40253333333333335,0.5007333333333334,0.5249333333333334,0.5503333333333333,0.5611333333333334,0.10585733333333333,16.428392,164364288
1912,D-Y 15K(V1),BallTree,{},TransH,MP gauss,euclidean,0.4325333333333333,0.5616666666666666,0.5982666666666666,0.6381333333333333,0.6612,0.0833,128.270344,204742656
2696,D-Y 15K(V1),Brute,{},TransH,MP gauss,euclidean,0.4325333333333333,0.5616666666666666,0.5982666666666666,0.6381333333333333,0.6612,0.0833,81.53967,1779826688
3536,D-Y 15K(V1),HNSW,"{'M': 96, 'efConstruction': 500}",TransH,MP gauss,cosine,0.3877333333333333,0.5576,0.5985333333333334,0.6417333333333334,0.6678,0.08026666666666667,124.104511,285437952
6000,D-Y 15K(V1),KDTree,{},TransH,MP gauss,euclidean,0.4325333333333333,0.5616666666666666,0.5982666666666666,0.6381333333333333,0.6612,0.0833,130.273073,205316096
4320,D-Y 15K(V1),NGT,{},TransH,MP gauss,euclidean,0.4325333333333333,0.5616666666666666,0.5982666666666666,0.6381333333333333,0.6612,0.08330666666666667,219.301902,173068288
4379,D-Y 15K(V1),Annoy,{'search_k': -1},AttrE,NICDM,euclidean,0.35013333333333335,0.44326666666666664,0.46713333333333334,0.4866,0.4954,0.42680666666666667,6.714316,170762240
1189,D-Y 15K(V1),BallTree,{},AttrE,NICDM,euclidean,0.3984666666666667,0.5464,0.5814,0.6123333333333333,0.6246666666666667,0.43466133333333334,121.284379,207384576
1971,D-Y 15K(V1),Brute,{},AttrE,NICDM,euclidean,0.3984666666666667,0.5464,0.5814,0.6123333333333333,0.6246666666666667,0.43466266666666664,69.072868,1781121024
2755,D-Y 15K(V1),HNSW,"{'M': 96, 'efConstruction': 500}",AttrE,NICDM,cosine,0.36966666666666664,0.5234,0.5606,0.5945333333333334,0.6080666666666666,0.43409733333333334,49.612888,280682496
5219,D-Y 15K(V1),KDTree,{},AttrE,NICDM,euclidean,0.3984666666666667,0.5464,0.5814,0.6123333333333333,0.6246666666666667,0.43466133333333334,129.535848,206147584
3595,D-Y 15K(V1),NGT,{},AttrE,NICDM,euclidean,0.3934666666666667,0.5398,0.5743333333333334,0.6048666666666667,0.6170666666666667,0.4370253333333333,71.101261,174092288
4435,D-Y 15K(V1),Annoy,{'search_k': -1},BootEA,NICDM,euclidean,0.7554,0.8664,0.8838666666666667,0.894,0.8969333333333334,0.2788293333333333,7.707627,169226240
1245,D-Y 15K(V1),BallTree,{},BootEA,NICDM,euclidean,0.7584,0.8698,0.8889333333333334,0.9038,0.9081333333333333,0.279496,119.135139,205959168
2027,D-Y 15K(V1),Brute,{},BootEA,NICDM,euclidean,0.7584,0.8698,0.8889333333333334,0.9038,0.9081333333333333,0.279496,69.289941,1783050240
2811,D-Y 15K(V1),HNSW,"{'M': 96, 'efConstruction': 500}",BootEA,NICDM,cosine,0.7551333333333333,0.8686666666666667,0.8888,0.903,0.9063333333333333,0.27711066666666667,103.652765,289710080
5275,D-Y 15K(V1),KDTree,{},BootEA,NICDM,euclidean,0.7584,0.8698,0.8889333333333334,0.9038,0.9081333333333333,0.279496,133.550886,205312000
3651,D-Y 15K(V1),NGT,{},BootEA,NICDM,euclidean,0.7584,0.8698666666666667,0.889,0.9038,0.9081333333333333,0.279508,206.415264,173477888
4491,D-Y 15K(V1),Annoy,{'search_k': -1},ConvE,NICDM,euclidean,0.23513333333333333,0.2660666666666667,0.27726666666666666,0.29,0.29973333333333335,0.35652533333333336,7.837083,166932480
1301,D-Y 15K(V1),BallTree,{},ConvE,NICDM,euclidean,0.23553333333333334,0.26753333333333335,0.27926666666666666,0.29286666666666666,0.3051333333333333,0.360716,92.731162,207396864
2083,D-Y 15K(V1),Brute,{},ConvE,NICDM,euclidean,0.23553333333333334,0.26753333333333335,0.27926666666666666,0.29286666666666666,0.3051333333333333,0.360716,69.11595,1783013376
2867,D-Y 15K(V1),HNSW,"{'M': 96, 'efConstruction': 500}",ConvE,NICDM,cosine,0.23293333333333333,0.2658,0.2779333333333333,0.2924,0.3041333333333333,0.3266386666666667,90.83723,282951680
5331,D-Y 15K(V1),KDTree,{},ConvE,NICDM,euclidean,0.23553333333333334,0.26753333333333335,0.27926666666666666,0.29286666666666666,0.3051333333333333,0.360716,139.899338,206188544
3707,D-Y 15K(V1),NGT,{},ConvE,NICDM,euclidean,0.2346,0.2666,0.2784,0.292,0.3042,0.36677733333333334,138.319248,174186496
4547,D-Y 15K(V1),Annoy,{'search_k': -1},GCN_Align,NICDM,euclidean,0.5235333333333333,0.66,0.6746,0.6810666666666667,0.6824,0.533964,8.728333,169631744
1357,D-Y 15K(V1),BallTree,{},GCN_Align,NICDM,euclidean,0.5565333333333333,0.7181333333333333,0.7372,0.7456666666666667,0.747,0.5872773333333333,103.050711,204324864
2139,D-Y 15K(V1),Brute,{},GCN_Align,NICDM,euclidean,0.5565333333333333,0.7181333333333333,0.7372,0.7456666666666667,0.747,0.5872773333333333,70.627085,1782009856
2923,D-Y 15K(V1),HNSW,"{'M': 96, 'efConstruction': 500}",GCN_Align,NICDM,cosine,0.5426,0.7067333333333333,0.7266,0.7348666666666667,0.7359333333333333,0.6021421327932394,57.662254,269897728
5387,D-Y 15K(V1),KDTree,{},GCN_Align,NICDM,euclidean,0.5565333333333333,0.7181333333333333,0.7372,0.7456666666666667,0.747,0.5872773333333333,114.433508,208199680
3763,D-Y 15K(V1),NGT,{},GCN_Align,NICDM,euclidean,0.37046666666666667,0.4749333333333333,0.49073333333333335,0.4972,0.49833333333333335,0.6341546666666666,83.36875,173387776
4603,D-Y 15K(V1),Annoy,{'search_k': -1},HolE,NICDM,euclidean,0.20493333333333333,0.21486666666666668,0.22446666666666668,0.241,0.25853333333333334,0.23771333333333333,6.945519,167428096
1413,D-Y 15K(V1),BallTree,{},HolE,NICDM,euclidean,0.2056,0.22006666666666666,0.2308,0.2561333333333333,0.28746666666666665,0.24289733333333333,104.628552,205045760
2195,D-Y 15K(V1),Brute,{},HolE,NICDM,euclidean,0.2056,0.22006666666666666,0.2308,0.2561333333333333,0.28746666666666665,0.24289733333333333,69.427969,1781518336
2979,D-Y 15K(V1),HNSW,"{'M': 96, 'efConstruction': 500}",HolE,NICDM,cosine,0.2044,0.21853333333333333,0.22993333333333332,0.25453333333333333,0.28586666666666666,0.20704266666666668,111.472556,281907200
5443,D-Y 15K(V1),KDTree,{},HolE,NICDM,euclidean,0.2056,0.22006666666666666,0.2308,0.2561333333333333,0.28746666666666665,0.24289733333333333,135.88119,208207872
3819,D-Y 15K(V1),NGT,{},HolE,NICDM,euclidean,0.2056,0.22006666666666666,0.23073333333333335,0.25626666666666664,0.2875333333333333,0.243272,161.12696,176250880
4659,D-Y 15K(V1),Annoy,{'search_k': -1},IMUSE,NICDM,euclidean,0.45293333333333335,0.6091333333333333,0.6368666666666667,0.6630666666666667,0.6776666666666666,0.280428,7.922944,169103360
1469,D-Y 15K(V1),BallTree,{},IMUSE,NICDM,euclidean,0.4649333333333333,0.6515333333333333,0.6902,0.7348666666666667,0.7668666666666667,0.27447466666666664,109.930042,206057472
2251,D-Y 15K(V1),Brute,{},IMUSE,NICDM,euclidean,0.4649333333333333,0.6515333333333333,0.6902,0.7348666666666667,0.7668666666666667,0.27447466666666664,69.490206,1782743040
3035,D-Y 15K(V1),HNSW,"{'M': 96, 'efConstruction': 500}",IMUSE,NICDM,cosine,0.4344,0.648,0.6918,0.7374666666666667,0.7697333333333334,0.260932,104.599306,286629888
5499,D-Y 15K(V1),KDTree,{},IMUSE,NICDM,euclidean,0.4649333333333333,0.6515333333333333,0.6902,0.7348666666666667,0.7668666666666667,0.27447466666666664,135.552104,207937536
3875,D-Y 15K(V1),NGT,{},IMUSE,NICDM,euclidean,0.4649333333333333,0.6515333333333333,0.6902,0.7348666666666667,0.7669333333333334,0.2745066666666667,240.69537,176558080
4715,D-Y 15K(V1),Annoy,{'search_k': -1},IPTransE,NICDM,euclidean,0.30406666666666665,0.4109333333333333,0.4292666666666667,0.44826666666666665,0.46386666666666665,0.315568,7.972847,167862272
1525,D-Y 15K(V1),BallTree,{},IPTransE,NICDM,euclidean,0.3246,0.4955333333333333,0.5294666666666666,0.5644,0.5987333333333333,0.315672,109.06101,205123584
2307,D-Y 15K(V1),Brute,{},IPTransE,NICDM,euclidean,0.3246,0.4955333333333333,0.5294666666666666,0.5644,0.5987333333333333,0.315672,69.724587,1781760000
3091,D-Y 15K(V1),HNSW,"{'M': 96, 'efConstruction': 500}",IPTransE,NICDM,cosine,0.29286666666666666,0.4952,0.5310666666666667,0.568,0.6055333333333334,0.30223333333333335,119.127254,288477184
5555,D-Y 15K(V1),KDTree,{},IPTransE,NICDM,euclidean,0.3246,0.4955333333333333,0.5294666666666666,0.5644,0.5987333333333333,0.315672,140.391687,205639680
3931,D-Y 15K(V1),NGT,{},IPTransE,NICDM,euclidean,0.3246,0.4955333333333333,0.5294666666666666,0.5644,0.5987333333333333,0.315672,279.405567,177721344
4771,D-Y 15K(V1),Annoy,{'search_k': -1},JAPE,NICDM,euclidean,0.5405333333333333,0.7668,0.8076,0.8350666666666666,0.8423333333333334,0.3191346666666667,5.916612,170708992
1581,D-Y 15K(V1),BallTree,{},JAPE,NICDM,euclidean,0.5467333333333333,0.7815333333333333,0.8245333333333333,0.8530666666666666,0.8600666666666666,0.33668533333333334,93.173168,207142912
2363,D-Y 15K(V1),Brute,{},JAPE,NICDM,euclidean,0.5467333333333333,0.7815333333333333,0.8245333333333333,0.8530666666666666,0.8600666666666666,0.33668533333333334,69.612343,1783017472
3147,D-Y 15K(V1),HNSW,"{'M': 96, 'efConstruction': 500}",JAPE,NICDM,cosine,0.5217333333333334,0.7717333333333334,0.8187333333333333,0.8483333333333334,0.8556,0.31938533333333335,53.141653,274886656
5611,D-Y 15K(V1),KDTree,{},JAPE,NICDM,euclidean,0.5467333333333333,0.7815333333333333,0.8245333333333333,0.8530666666666666,0.8600666666666666,0.33668533333333334,137.784452,205512704
3987,D-Y 15K(V1),NGT,{},JAPE,NICDM,euclidean,0.5367333333333333,0.7743333333333333,0.8171333333333334,0.8458,0.8526,0.3405706666666667,66.021235,174182400
338,D-Y 15K(V1),Annoy,{'search_k': -1},MultiKE,NICDM,euclidean,0.30566666666666664,0.48113333333333336,0.5418,0.6095333333333334,0.6494,0.27117066666666667,7.083177,172326912
1078,D-Y 15K(V1),BallTree,{},MultiKE,NICDM,euclidean,0.31453333333333333,0.5066,0.5750666666666666,0.6543333333333333,0.7011333333333334,0.27631866666666666,109.83164,207470592
1023,D-Y 15K(V1),Brute,{},MultiKE,NICDM,euclidean,0.31453333333333333,0.5066,0.5750666666666666,0.6543333333333333,0.7011333333333334,0.27631866666666666,69.669798,1783128064
254,D-Y 15K(V1),HNSW,"{'M': 96, 'efConstruction': 500}",MultiKE,NICDM,cosine,0.3092666666666667,0.49853333333333333,0.5652666666666667,0.6425333333333333,0.6884666666666667,0.2700383074043061,43.733617,273735680
296,D-Y 15K(V1),KDTree,{},MultiKE,NICDM,euclidean,0.31453333333333333,0.5066,0.5750666666666666,0.6543333333333333,0.7011333333333334,0.27631866666666666,138.885543,209358848
1133,D-Y 15K(V1),NGT,{},MultiKE,NICDM,euclidean,0.2892,0.4706666666666667,0.5362,0.6132666666666666,0.6588666666666667,0.2848306666666667,31.555541,179404800
4883,D-Y 15K(V1),Annoy,{'search_k': -1},ProjE,NICDM,euclidean,0.23586666666666667,0.2729333333333333,0.2823333333333333,0.2916,0.2978,0.261392,8.08197,167006208
1637,D-Y 15K(V1),BallTree,{},ProjE,NICDM,euclidean,0.23926666666666666,0.28673333333333334,0.29706666666666665,0.3107333333333333,0.32406666666666667,0.2852706666666667,110.436383,207388672
